id,year,Titel,novel,num_phrases
26793024,1908,"Zur Haftung der Konkursmasse aus einem Vertrage, den ein Bevollmächtigter des Gemeinschuldners mit einem Dritten in beiderseitiger Unkenntnis der inzwischen erfolgten Konkurseröffnung abgeschlossen hat. (Eine materiellrechtl. Studie z. Konkursordnung.)",1,11
26793025,1909,"Die Wechselverpfändung und der Pfanderwerb in gutem Glauben, zugleich ein Beitrag zur Lehre von der rechtlichen Natur des Verpfändungsindossaments.",1,7
26793026,1909,Der Widerruf des Testamentes nach den Bestimmungen der §§ 2253-2257 BGB.,0,4
26793027,1908,Briefschutz und Briefgeheimnis nach geltendem Reichsrecht. Eine öffentlichrechtl. Studie.,1,5
26793028,1909,Das Verfügungsrecht des Absenders im Binnenfrachtgeschäft nach Handelsrecht.,1,4
26793029,1909,§ 75 Einleitung z. A. L. R. und die Rechtsprechung des Reichsgerichts.,1,4
26793030,1909,Die Handlungsvollmacht des Handlungsreisenden.,0,2
26793031,1909,Die Stellung des stillen Gesellschafters bei Auflösung der stillen Gesellschaft.,0,4
26793032,1909,Das Konnossement. (HGB. §§ 642-661.),0,3
26793033,1908,Geschäftsanteil und Geschäftsguthaben in der Genossenschaft.,0,3
26793034,1909,Die Rechtsstellung des Treuhänders im Falle der §§ 1187/9 B.G.B.,0,5
26793035,1909,Das Rechtsverhältnis unter den Parteien beim Erbschaftskaufe.,1,3
26793036,1909,Zum Wesen der sogenannten falschen Anschuldigung. (§ 164 f. R. St. G.B's.),1,4
26793037,1909,Inwieweit kann die Verletzung von Forderungsrechten eine Ersatzpflicht aus unerlaubter Handlung begründen?,0,4
26793038,1909,Die Wiederverheiratung im Falle der Todeserklärung. Nach geltendem Rechte.,0,4
26793039,1908,Die exceptio doli generalis im Recht der Schuldverhältnisse.,0,3
26793040,1909,Die Anfechtung des Erbvertrags.,0,2
26793041,1908,Der Begriff der Zweigniederlassung nach Deutschem Handelsrecht.,1,3
26793042,1908,"Die deutschen Schutzgebiete, ihre Erwerbung und rechtliche Stellung.",0,3
26793043,1909,Der Gegenstand des Melodieschutzes nach § 13 Abs. II Gesetzes betr. das Urheberrecht an Werken der Literatur und Tonkunst vom 19. Juni 1901.,1,8
26793044,1909,"Die Rechtsverhältnisse an gemeinschaftlichen Mauern nach dem heute in Preussen geltenden Recht, mit besonderer Berücksichtigung des Gebiets des ehemaligen Rheinischen Rechts, in Rechtslehre und Rechtsprechung.",1,8
26793045,1908,Genießen die Anlieger an einer öffentlichen zum Bebauen fertiggestellten Straße Schutz unter der Herrschaft des Bürgerlichen Gesetzbuches gegen Veränderungen oder Einziehung beziehungsweise Verlegung der Straße? Unter bes. Berücksichtigung d. in Frage kommenden Verhältnise in Preußen.,1,15
26793046,1909,Die Geschäftsführer der Gesellschaft mit beschränkter Haftung.,0,3
26793047,1909,Die Erfüllung durch Dritte nach §§ 267 und 268 BGB.,0,3
26793048,1909,"Die Wirkungen der aufschiebenden Bedingung, insbesondere die Vorschrift des § 161 Abs. i Satz i BGB. nach bürgerlichem und gemeinem Recht.",1,5
26793049,1909,Über die telephonische Vertragsannahme und ihre Verhinderung.,1,2
26793050,1908,Die Ehrenannahme nach der deutschen Wechselordnung.,0,2
26793051,1908,Der Geschäftsführer der G. m. b. H.,1,1
26793052,1908,Beiträge zur Kenntnis des römisch-ägyptischen Grundbuchrechts.,1,3
26793053,1909,Der Scheinkaufmann (§ 5 HGB.).,0,2
26793054,1909,Kapitäne und Konsuln nach der Seemannsordnung.,1,3
26793055,1909,Die Behandlung rechtskräftig festgestellter Wechselverbindlichkeiten aus § 762 BGB. im Konkurse. Ein Beitrag z. Konkursrecht.,1,6
26793056,1909,§ 254 des Bürgerlichen Gesetzbuches und die Rechtsprechung des Reichsgerichtes.,0,4
26793057,1909,Die Voraussetzungen des Versäumnisverfahrens.,0,2
26793058,1909,Das Briefbeförderungsgeschäft der Reichspost.,1,2
26793059,1908,Civilrechtlicher und civilprozessualer Öffenbarungseid.,1,2
26793060,1909,Die Frachturkunden des heutigen Rechts.,1,2
26793061,1909,Die Haftung der Revisionsverbände der Erwerbs- und Wirtschaftsgenossenschaften.,0,3
26793062,1909,Sonderrechte der Aktionäre.,0,2
26793063,1909,Die Nichtigkeitserklärung einer Aktiengesellschaft nach dem neuen Handelsgesetzbuche.,0,3
26793064,1909,Die stille Gesellschaft im Innen- und Außenverhältnis.,1,2
26793065,1909,Das Fehlen zugesicherter Eigenschaften beim Kauf einer Sache in seinen Voraussetzungen und besonderen Wirkungen nach gemeinem Recht und bürgerlichem Gesetzbuche.,1,8
26793066,1909,Die nachträgliche Bildung von Gesamtstrafen.,1,2
26793067,1908,Eideshelfer im griechischen Rechte.,0,2
26793068,1908,Inhalt und Ziel des Rechts auf Wandelung: Vertrags- oder Restitutionstheorie?,1,5
26793069,1909,Die Haftung des Automobilhalters nach geltendem Recht und das zukünftige Reichs-Automobilgesetz unter besonderer Berücksichtigung der bisher ergangenen Rechtsprechung.,1,6
26793070,1908,Das Stimmrecht des Aktionärs (§ 252 HGB.).,0,3
26793071,1909,Die Pflichten des Spediteurs.,0,2
26793072,1909,Das Pfandrecht und Befriedigungsrecht des Kommissionärs.,0,3
26793073,1908,Beiträge zur Lehre von der rechtlichen Stellung des stillen Gesellschafters unter besonderer Berücksichtigung der Einlagepflicht.,1,6
26793074,1909,Die offene Handelsgesellschaft im Prozeß.,0,2
26793075,1909,Die militärische Dienstpflicht nach deutschem Verwaltungsrechte.,1,2
26793076,1909,Die Genehmigung des Vormundschaftsgerichtes als Voraussetzung für die Wirksamkeit von Rechtsgeschäften des Minderjährigen.,0,6
26793077,1909,Die Grund- und Freiheitsrechte im geltenden preußischen Recht.,1,2
26793078,1909,Die rechtliche Natur der Sammlungen für einen vorübergehenden wohltätigen Zweck nach deutschem Privatrecht.,1,4
26932328,1908,§ 1404 BGB. und seine Anwendbarkeit auf die vertragsmässigen Güterstände.,1,3
26793079,1908,Der Übergang der Namensaktie.,0,2
26793080,1909,Die Haftung des Kommanditisten.,0,2
26793081,1909,Die Beleidigungsfähigkeit juristischer Personen. Ein Beitrag z. Lehre d. Beleidigungsfähigkeit von Personenmehrheiten.,1,5
26793082,1908,Der Schutz des Namens durch § 12 des Bürgerlichen Gesetzbuchs für das Deutsche Reich.,0,5
26793083,1909,§ 112 B.G.B. (Selbständiger Betrieb eines Erwerbsgeschäftes durch einen Minderjährigen.),1,3
26793084,1908,Die Maximalhypothek im deutschen bürgerlichen Recht.,0,2
26793085,1909,Der Erwerb des Kommissionärpfandrechts bei Nichtberechtigung des Kommittenten.,1,4
26793086,1909,Die Rechtsnatur der Einigung im Sachenrecht.,0,3
26793087,1909,Die rechtliche Stellung der Liquidatoren einer offenen Handels-Gesellschaft nach geltendem Rechte.,1,4
26793088,1909,Zum Recht der Erfüllungshinterlegung nach dem Bürgerlichen Gesetzbuch.,1,3
26793089,1909,Juristische Natur des Avals mit Berücksichtigung seiner Unterschiede von der zivilrechtlichen Bürgschaft und dem Kreditmandat.,1,6
26793090,1908,Obligation und Vermögenswert nach dem corpus juris civilis.,1,3
26793091,1908,Der Aufsichtsrat der Aktiengesellschaft.,0,2
26793092,1908,Inhalt der lex Cincia.,1,2
26793093,1909,Das Ausscheiden eines Gesellschafters aus der Gesellschaft nach dem Bürgerlichen Gesetzbuche.,0,4
26793094,1908,Das Nachvermächtnis nach deutschem Bürgerlichen Gesetzbuch.,1,2
26793095,1909,Rechtsschutz der Firma.,0,2
26793096,1909,Der Kaufmann des § 5 HGB.,1,2
26793097,1908,Das Güterrechtsregister des Bürgerlichen Gesetzbuchs.,0,2
26793098,1909,Sicherheitspolizei und Theater.,0,2
26793099,1909,Die Verurteilung zur Leistung Zug um Zug nach deutschem Reichsrecht.,0,4
26793100,1909,Der Kannkaufmann nach § 3 Abs. 2 HGB.,1,2
26793101,1909,"Eigentumserwerb und -verlust an Bienenschwärmen nach dem Deutschen Bürgerlichen Gesetzbuche, mit besonderer Berücksichtigung des römischen und alten deutschen Rechts.",1,6
26793102,1908,Die rechtliche Natur des Anspruchs des Sekundainhabers gegen den Verwahrer der Prima nach Art. 68 der allgemeinen deutschen Wechselordnung und das Eigentum an der Prima.,0,8
26793103,1909,Der Ausschluß des Grundeigentümers im Aufgebotsverfahren.,0,3
26793104,1909,Das Blanko-Akzept.,0,1
26793105,1909,Der Minderkaufmann.,0,1
26793106,1908,Fusion im Aktienrechte.,0,2
26793107,1909,Das kaufmännische Zurückbehaltungsrecht im geltenden Rechte.,0,2
26793108,1909,Der Umfang des Vorbehaltsgutes beim gesetzlichen Güterstande des Bürgerlichen Gesetzbuches.,0,4
26793109,1908,Das Zweikampfdelikt in den geltenden bürgerlichen Strafgesetzen der Staaten Europas.,1,4
26793110,1909,Das Wohnungsmietrecht und seine Pfändung.,1,2
26793111,1909,Haftung für Tierschäden nach dem durch Reichsgesetz vom 30. Mai 1908 abgeänderten § 833 des BGB.,0,4
26793112,1909,Das Stimmrecht des Aktionärs nach dem Handelsgesetzbuch vom 10. 5. 1897.,0,3
26793113,1909,Der Handlungsagent nach dem Handelsgesetzbuch vom 10. Mai 1897.,0,2
26793114,1908,"Gibt der § 812 Abs. 1 Satz 1 BGB. einen einheitlichen Bereicherungsanspruch? Ein Beitrag z. Lehre von d. Voraussetzungen d. Bereicherungsanspruchs, insbes. vom Begriff d. rechtl. Grundes.",1,9
26793115,1909,Zur Lehre von der Klage auf den Notweg aus §§ 917 BGB.,0,5
26793116,1909,Ist der Mäklervertrag ein einseitig oder zweiseitig verpflichtender Vertrag?,1,2
26793117,1909,Wann geht nach geltendeem Rechte beim Versendungverkaufe das Eigentum. an den versendeten Sachen auf den Empfänger über?,1,6
26793118,1908,Das Erbscheinverfahren nach dem Bürgerlichen Gesetzbuche.,0,2
26793119,1908,Die Schlüsselgewalt der Ehefrau nach dem Rechte des deutschen bürgerlichen Gesetzbuchs.,0,4
26793120,1909,Untersuchungen über § 869 Satz i BGB.,1,3
26793121,1909,Die Wirkungen der Todeserklärung auf familienrechtlichem Gebiete.,1,3
26793122,1908,Die verwandtschaftliche Unterhaltspflicht nach dem Bürgerlichen Gesetzbuche für das Deutsche Reich.,0,3
26793123,1908,Der Annahmeverzug des Käufers nach H.G.B. § 373.,0,3
26793124,1908,Deutsches Kaisertum und Preußisches Königtum. Mit besonderer Berücksichtigung des Thronfolgerechts.,1,4
26793125,1908,Die Berechnung der Tantieme für Vorstand und Aufsichtsrat von Aktiengesellschaften. Ein Beitrag z. Erläut. der §§ 237 und 245 Abs. i d. Handelsgesetzbuches.,1,9
26793126,1908,Das Verfügungsrecht des Absenders nach Handelsrecht mit Ausschluss des Seehandelsrechts.,1,5
26793127,1909,Die Pflichten des Spediteurs.,0,2
26793128,1909,Die rechtliche Natur des Geschäfts mit vorbehaltener Bezeichnung der Gegenpartei nach § 95 des Handelsgesetzbuches.,1,6
26793129,1908,Das Ehrenaccept.,0,1
26793130,1908,Das Wesen der Kündigung (nach dem Bürgerlichen Gesetzbuche).,0,3
26793131,1909,"Der Ausschnitt aus der Urkundenfälschung, der zur Geldfälschung gezogen ist, und die Folgen, die dieses hat.",1,6
26793132,1909,Die Ehescheidung wegen Geisteskrankheit. (§ 1569 des Bürgerlichen Gesetzbuches.),0,4
26793133,1909,Die Aneignung im bürgerlichen Recht.,0,2
26793134,1909,Die Haftung für Mängel nach § 391 HGB.,0,3
26793135,1909,Die Simultan- und Sukzessivgründung von Aktiengesellschaften in der neueren Doktrin.,1,3
26793136,1909,Das Pfandrecht des Vermieters.,0,2
26793137,1909,Die rechtliche Natur der Aktienzeichnung.,0,2
26793138,1908,Die Übertragung der Firma.,0,2
26793139,1909,"Die Sondervorschriften des beim Handelskauf Handelsrechts über Mängelhaftung (§§ 377, 378 des Handelsgesetzbuches).",1,6
26793140,1909,Die Rechtsbeziehungen zwischen dem Vermieter und dem Untermieter nach heutigem Rechte.,0,4
26793141,1909,Der Mangel ehelicher Abkömmlinge als Voraussetzung der Annahme an Kindesstatt.,1,5
26793142,1909,Das Miteigentum an Grundstücken. Nach dem Bürgerlichen Gesetzbuch.,0,3
26793143,1909,Das receptum arbitrii und die Haftung des Schiedsrichters.,1,3
26936025,1909,Das Lombardgeschäft.,0,1
26793144,1908,Der Selbsthilfeverkauf nach § 373 HGB.,1,2
26793145,1909,Die Pfändbarkeit der Postanweisungsbeträge.,0,2
26793146,1909,Die Bareinlagepflicht des Aktionärs.,1,2
26793147,1909,Die dem gesetzlichen Vermieterpfandrecht unterworfenen Gegenstände.,0,1
26793148,1908,Die Pflichten und die Rechte des Einkaufskommittenten aus § 391 HGB.,1,4
26793149,1908,Die Schlüsselgewalt der Ehefrau nach dem Rechte des BGB.,0,4
26793150,1909,Der versicherungsrechtliche Schutz des Hypothekengläubigers.,1,2
26793151,1908,Die Kirchenverfassung der Grafschaft Bentheim in ihrer geschichtlichen Entwicklung.,1,3
26793152,1908,Das Wesen der Widerspruchsklage.,0,2
26793153,1909,"Die Geschichte und rechtliche Stellung des Korrespondentreeders (Schiffsdirektors, Schiffsdisponenten), §§ 492-499 HGB.",1,6
26793154,1908,Die Nichtigkeit einer Aktiengesellschaft.,0,2
26793155,1909,Zur Aussonderung fiduziarisch übertragener Werte im Konkurse des Fiduziars.,1,3
26793156,1909,Der Umfang der Prokura.,0,2
26793157,1908,Die Ansprüche des Geschäftsführers ohne Auftrag nach dem B.G.-B.,0,4
26793158,1909,Ein Beitrag zu der rechtlichen Charakterisierung der Maßnahmen des § 890 C.P.O.,1,4
26793159,1908,"Ein Beitrag zur Schadensersatzlehre. Ist der Beklagte ohne Rücksicht auf ein ihm zur Last fallendes Verschulden dem Kläger schadensersatzpflichtig, wenn er gegenüber einem für vorläufig vollstreckbar erklärten Urteile, gegen das er Berufung eingelegt hat, die einstweilige Einstellung der Zwangsvollstreckung erwirkt, die Berufung nachträglich zurückgewiesen wird, und dem Kläger durch die Einstellung der Zwangsvollstreckung ein Schaden erwachsen ist?",1,15
26793160,1909,Die Regentschaft in Württemberg.,0,2
26793161,1908,Der Abholungsanspruch des § 867 BGB. unter Berücksichtigung des Anspruchs aus § 1005 BGB.,1,5
26793162,1908,"Zwei Handelsgesellschaftsverträge aus dem 15. und 16. Jahrhundert, ihre Geschichte und ihr Recht. Ein Beitrag z. Entwickelungsgeschichte d. Gesellschaftsrechts.",0,5
26793163,1908,Die Bestrafung kurrierender Verbrechen.,1,2
26793164,1909,Die Zwangsvollstreckungsstrafen der Reichszivilprozeßordnung.,1,2
26793165,1909,Die fortgesetzte offene Handelsgesellschaft.,1,1
26793166,1909,Schutz der mit obrigkeitlicher Genehmigung errichteten gewerblichen Anlagen gegenüber dem Rechte auf Abwehr von Immissionen. (§ 26 der Gewerbeordnung.),1,7
26793167,1909,Ist der Kommanditist Kaufmann im Sinne des Handelsgesetzbuchs?,1,3
26793168,1909,Das Wesen und die Wirkung der aufschiebenden Einreden.,0,3
26793169,1909,Der Liquidator einer offenen Handelsgesellschaft.,0,2
26793170,1908,Das Reichsgesetz betreffend die Abzahlungsgeschäfte vom 16. 5. 1894 in seinen wichtigsten Streitfragen.,1,3
26793171,1908,Der Besitzanspruch wegen Besitzentziehung nach dem Bürgerlichen Gesetzbuche für das Deutsche Reich.,0,4
26793172,1908,Über Nichtigkeit von Aktien und Interimsscheinen nach dem geltenden HGB. vom 10. 5. 1897.,1,4
26793173,1908,Die rechtliche Bedeutung und Wirkung der im Kontokorrentverhältnis erfolgenden Saldoanerkennung.,1,3
26793174,1909,Die Widerklage im Strafprozeß.,0,2
26793175,1909,Unterhaltsanspruch und Unterhaltspflicht der Ehegatten bei Konkurrenz mit Unterhaltsanspruch und Unterhaltspflicht der Verwandten. Dargest. nach d. Bürgerl. Gesetzb.,0,8
26793176,1909,Der Kirchen-Vorstand im Königreich Sachsen.,1,2
26793177,1908,Die Nebenleistungsaktiengesellschaft des Deutschen Handelsgesetzbuches.,0,2
26793178,1909,Der juristische Charakter der Fabrikordnung.,1,2
26793179,1908,Die Minderkaufleute nach dem Handelsgesetzbuch vom 10. Mai 1897.,0,2
26793180,1909,Die Schadensersatzpflicht wegen Verschuldens bei Erfüllung einer Verbindlichkeit.,0,4
26793181,1909,Das dingliche Vorkaufsrecht an Grundstücken nach dem Bürgerlichen Gesetzbuche für das Deutsche Reich.,0,4
26793182,1909,Die Abtretung rechtshängiger Ansprüche. Ein Beitrag z. Auslegung des § 265 d. Reichszivilprozessordnung.,0,6
26793183,1908,Der Aval.,0,1
26793184,1909,Die Seeminenfrage im Völkerrecht und das Haager Abkommen 'über die Legung unterseeischer selbsttätiger Kontaktminen' vom Jahre 1907.,1,6
26793185,1909,Die Reichsbank. (Eine verwaltungsrechtl. Studie.),1,3
26793186,1909,Der Scheinkaufmann. § 5 HGB.,1,2
26793187,1908,Vollstreckungsgegenklage als Schutz des Erben.,0,3
26793188,1909,Die rechtliche Bedeutung der Theaterbesuchskarte (Theaterbillet) nach dem Deutschen Bürgerlichen Gesetzbuche.,1,4
26793189,1908,Die Behandlung der Hypothekenzinsen im Falle der Verkehrshypothek des Bürgerlichen Gesetzbuchs.,1,5
26793190,1909,Das Scheckguthaben.,1,1
26793191,1908,Das Pseudonym und sein Schutz durch die Vorschriften des Bürgerlichen Gesetzbuchs.,0,4
26793192,1908,Der Schultheiß in der Gerichtsverfassung des Sachsenspiegels.,1,3
26793193,1909,Der zweite Absatz des § 823 BGB. und seine praktische Anwendung auf Vorschriften des Strafgesetzbuches in der bisherigen Rechtsprechung.,1,6
26793194,1909,Die Rechtsstellung der Staatsanwaltschaft.,0,2
26793195,1909,Der Minderkaufmann.,0,1
26793196,1908,Die Übermittlung von Geldbeträgen durch Postanweisung.,1,3
26793197,1908,Die Anerkennung außerehelicher Kinder nach schweizerischem Rechte.,1,3
26793198,1908,Der Mäkler nach bürgerlichein Rechte.,0,2
26793199,1909,Geschäftsanteil und Geschäftsguthaben bei der eingetragenen Erwerbs- und Wirtschaftsgenossenschaft.,1,3
26793200,1909,Zollschuld und Warenhaftung.,1,2
26793201,1909,Wesen und Befugnisse des Aufsichtsrates der Aktiengesellschaft nach dem Handelsgesetzbuche vom 10. Mai 1897.,0,5
26793377,1909,Ursprung und Lage der Landarbeiter in Livland.,0,4
26793378,1908,Über den Anstieg der Druckempfindung. Mit 17 Fig. im Text.,0,2
26793379,1908,Über japanische Seewalzen. (Mit 26 Fig. im Text.),1,3
26793380,1909,Über den Einfluss des Dekapitierens auf die Richtung der Blätter an orthotropen Sprossen.,1,5
26793381,1909,Die Tiere in der mittelhochdeutschen Literatur.,1,2
26793382,1909,Das Poetische in den biblischen Darstellungen Rembrandts. Ein Ergänzungskapitel zu Lessings Untersuchungen über die Grenzen der Malerei und Poesie.,1,8
26793383,1909,"Die Assimilation von Ammon-, Nitrat- und Amidstickstoff durch Mikroorganismen.",1,3
26793384,1909,Ein Beitrag zur Kenntnis der Protoalbumose des Fibrins.,0,4
26793385,1908,Die Vision im französischen Drama des 17. Jahrhunderts.,1,1
26793386,1908,Die Sprache der Amarnabriefe mit besonderer Berücksichtigung der Kanaanismen.,1,4
26793387,1909,Die Seidenwarenproduktion und der Seidenwarenhandel in Deutschland.,1,3
26793388,1909,Die Ironie in Tiecks William Lovell und seinen Vorläufern. Ein Beitrag z. Vorgeschichte d. Romantik in Deutschland.,0,7
26793389,1908,Zur Kenntnis der Hydrolyse des Edestins.,1,3
